Gamma Ray,Resistivity,Neutron Porosity,Density,Sonic P,Sonic S,Depth,Facies
38.3884,23.1766,-0.0179,2.6027,61.62522927,115.3158373,7597,
40.7415,19.5019,-0.0182,2.5914,62.42455814,116.6773336,7597.5,
42.4416,19.536,-0.0143,2.592,62.54471464,116.8904938,7598,
38.6061,27.7417,-0.0161,2.5992,61.37027434,114.7684685,7598.5,
34.0557,38.1855,-0.0206,2.6012,60.42755863,112.9912352,7599,
28.8915,50.4622,-0.0229,2.6038,59.6562941,111.5351995,7599.5,
24.4096,66.0049,-0.0285,2.6101,59.12915832,110.4868875,7600,
22.8465,74.0754,-0.0344,2.6107,59.22748024,110.5423965,7600.5,
21.7445,82.6839,-0.0338,2.6038,59.7843278,111.3210655,7601,
18.9503,80.6032,-0.0365,2.6032,59.4846272,110.8743497,7601.5,
16.8428,52.7783,-0.0395,2.6112,58.77163216,110.0916495,7602,
20.4158,39.8436,-0.0328,2.6155,59.3141376,111.1932419,7602.5,
29.8274,29.9731,-0.0225,2.6188,60.31893853,113.0547106,7603,
39.359,17.3759,-0.014,2.6087,62.20762635,116.4830324,7603.5,
35.9432,21.5224,-0.0082,2.5812,62.24435815,116.3636585,7604,
23.1561,46.6879,-0.0236,2.5656,60.845982,113.3983552,7604.5,
17.3221,92.3434,-0.0292,2.5579,62.66510932,115.6555656,7605,
19.4205,100.9412,-0.0263,2.5479,63.86507236,117.4470768,7605.5,
26.0704,53.5491,-0.0227,2.552,62.13289122,115.24224,7606,
28.7232,39.8617,-0.0183,2.5659,61.37656165,114.3808983,7606.5,
27.6123,39.3884,-0.0187,2.5842,60.4791097,113.0288325,7607,
34.0692,32.9019,-0.0154,2.6034,60.62707545,113.4664688,7607.5,
41.9793,27.8489,-0.0117,2.6116,61.25424257,114.6285238,7608,
39.0818,39.8215,-0.0151,2.6061,60.54142652,113.1559072,7608.5,
29.4997,56.8133,-0.0278,2.5977,60.02284611,111.97542,7609,
23.6645,58.4107,-0.0301,2.6016,59.37372802,110.9519838,7609.5,
25.3691,39.1097,-0.0294,2.6042,59.78779414,111.946711,7610,
33.6281,15.5976,-0.0171,2.5957,62.33222026,116.7039025,7610.5,
45.8698,9.4702,-0.0021,2.5958,64.79833374,122.272412,7611,
55.2769,10.2192,0.0078,2.6028,64.60217855,120.8500067,7611.5,
55.3297,14.6328,0.0058,2.6031,63.86684781,119.349456,7612,
48.7078,25.9808,-0.007,2.5959,62.40160519,116.4769045,7612.5,
42.6873,33.4854,-0.0141,2.5954,61.49998691,114.7971717,7613,
38.0259,42.3661,-0.0167,2.6088,60.29147698,112.7061422,7613.5,
33.5833,72.3129,-0.0215,2.6185,59.58775707,111.1377529,7614,
28.4292,92.5853,-0.0258,2.6133,60.30541582,112.0640827,7614.5,
21.8881,93.6184,-0.0309,2.5984,60.65998837,112.591046,7615,
17.193,126.3347,-0.0302,2.5812,63.30832966,116.5141497,7615.5,
14.4393,184.6679,-0.0323,2.5705,65.32237226,119.5224371,7616,
15.2269,144.155,0.0121,2.5686,63.67732536,117.055222,7616.5,
20.8041,69.0482,0.0232,2.5663,59.95738262,111.8014224,7617,
30.2482,35.4044,0.0305,2.5605,61.48348652,114.888487,7617.5,
44.0788,19.7239,0.0374,2.5641,63.864379,119.2622898,7618,
67.4568,12.0121,0.0474,2.5822,66.53333841,124.0038563,7618.5,
88.292,9.088,0.0605,2.5966,68.9862587,128.3183362,7619,
91.8504,8.002,0.0746,2.5873,70.65478376,131.6665931,7619.5,
89.5297,7.0578,0.0892,2.5572,73.81716504,139.047157,7620,
91.4116,6.4453,0.1023,2.5267,77.67380832,147.6731551,7620.5,
94.7927,6.1243,0.1157,2.5138,79.35691103,150.8515144,7621,
99.0681,6.0456,0.1209,2.5083,80.00217496,151.5005838,7621.5,
101.3528,6.2392,0.1271,2.497,79.42361799,148.3092235,7622,
102.0407,6.4478,0.1306,2.4852,79.07610352,146.4332433,7622.5,
99.8469,6.5325,0.1312,2.4784,78.89537452,145.8567346,7623,
96.1359,6.3388,0.1359,2.4843,78.99431193,146.6170367,7623.5,
99.0367,6.0458,0.1454,2.4961,79.5980591,148.2387089,7624,
102.7635,6.1642,0.1497,2.4859,79.89268846,147.8190849,7624.5,
99.0288,6.7864,0.1484,2.457,79.29201866,145.659387,7625,
92.0962,7.2193,0.1453,2.4384,78.69611068,144.3626268,7625.5,
87.144,7.1134,0.1411,2.4375,78.33724217,143.8356272,7626,
91.8381,6.5895,0.1386,2.4471,78.95842297,145.5829267,7626.5,
102.6243,5.9942,0.1426,2.4579,80.76659306,150.2414924,7627,
106.8122,5.5652,0.1529,2.4658,82.34556357,154.2640352,7627.5,
103.9326,5.6465,0.1591,2.471,81.75784749,152.3653014,7628,
102.8027,5.6399,0.1576,2.4803,81.55716175,152.3213126,7628.5,
110.0294,5.1694,0.1597,2.4958,83.65363649,158.5337422,7629,
116.9846,4.8984,0.1689,2.5034,84.88038717,161.0967616,7629.5,
119.0111,4.7094,0.1697,2.5155,85.60460464,163.6385992,7630,
127.9874,4.2428,0.1821,2.5403,87.30909545,168.0623241,7630.5,
138.1765,4.1416,0.1951,2.5494,88.02879834,167.8874655,7631,
134.1054,4.8375,0.186,2.5409,84.83024507,158.6916401,7631.5,
122.7761,5.5802,0.1613,2.5369,81.51401018,151.7467693,7632,
111.7238,5.8874,0.1326,2.5328,80.20549962,150.9452182,7632.5,
103.0551,6.2039,0.1343,2.5221,78.60892967,146.6833693,7633,
101.327,6.3126,0.1356,2.5171,78.32288798,145.6845787,7633.5,
102.631,6.211,0.1337,2.5182,78.73031878,146.8784125,7634,
105.2917,5.9445,0.1321,2.5182,80.0323037,150.6080851,7634.5,
105.46,5.6323,0.1367,2.5201,81.23974945,154.3910909,7635,
106.5305,5.2978,0.1525,2.5326,81.58983728,155.6385744,7635.5,
119.138,4.9155,0.167,2.5526,83.09294404,158.5726458,7636,
134.6709,4.7136,0.2026,2.5714,83.87539411,156.778098,7636.5,
140.5118,4.7505,0.2105,2.5878,83.8006708,156.0793608,7637,
135.2062,4.7955,0.1997,2.598,82.20819656,154.1133888,7637.5,
127.6956,4.7477,0.1903,2.6022,81.31802383,154.1310602,7638,
126.9965,4.6054,0.1863,2.6037,81.96125699,156.7515326,7638.5,
129.8771,4.4516,0.1907,2.601,83.03279564,158.945977,7639,
130.7691,4.3195,0.1991,2.5957,83.79732468,160.0902341,7639.5,
129.8299,4.269,0.1989,2.5927,84.10853452,161.0646386,7640,
128.0681,4.3749,0.2011,2.5987,83.01990934,158.3672179,7640.5,
127.4465,4.5333,0.199,2.6065,81.90920536,155.7301106,7641,
128.6955,4.6103,0.1859,2.6045,82.09043527,156.8595842,7641.5,
128.7717,4.6049,0.1851,2.6027,82.24091877,157.2221741,7642,
127.4386,4.5931,0.1868,2.6099,81.77754808,156.5173226,7642.5,
124.3179,4.5497,0.1848,2.6156,81.57003396,157.0514103,7643,
121.5506,4.4993,0.1876,2.6147,81.57450122,157.2962061,7643.5,
121.9894,4.4556,0.1878,2.6078,82.05286752,158.3132523,7644,
122.353,4.5475,0.1915,2.5988,81.84593835,156.662043,7644.5,
122.2666,4.73,0.1844,2.5963,81.25508315,155.115346,7645,
122.2003,4.8214,0.1814,2.599,80.7744504,154.0194616,7645.5,
120.2344,4.8344,0.1778,2.6022,80.49881746,154.0704366,7646,
119.1581,4.8555,0.1814,2.6044,80.10097561,152.9188289,7646.5,
114.9243,4.8524,0.1816,2.6041,79.78438012,152.6813005,7647,
110.3727,4.6278,0.1762,2.6057,80.72985223,157.0044574,7647.5,
115.3642,4.3541,0.1849,2.6061,82.17442247,160.0703044,7648,
122.3844,4.189,0.1985,2.6058,83.24516545,161.0097243,7648.5,
123.9442,4.1073,0.1952,2.6077,83.77928977,162.8059397,7649,
126.441,4.0758,0.206,2.6032,84.09179581,162.0635072,7649.5,
129.5382,4.0631,0.1985,2.5931,85.11900299,164.4274877,7650,
129.4001,4.1549,0.2042,2.5878,84.72862598,162.3165836,7650.5,
127.2579,4.3643,0.1978,2.5917,83.41318895,159.4775843,7651,
122.9488,4.517,0.1918,2.5979,82.08670774,157.209335,7651.5,
118.8911,4.5756,0.1894,2.5975,81.50325712,156.3718837,7652,
116.86,4.5644,0.1894,2.5945,81.49897868,156.5709032,7652.5,
118.2874,4.5464,0.1879,2.5936,81.80190207,157.2900354,7653,
122.6256,4.6748,0.1911,2.5932,81.50192906,155.0973531,7653.5,
124.5502,4.964,0.1797,2.5965,80.54040928,152.6202727,7654,
120.8627,5.5132,0.1721,2.6015,78.03225967,146.4246145,7654.5,
115.51,6.1401,0.1621,2.6033,75.95359495,141.8150962,7655,
113.9323,6.091,0.1521,2.599,75.86521053,142.0014394,7655.5,
126.3659,5.1894,0.1686,2.594,80.24159999,151.6132625,7656,
155.7093,4.3855,0.1937,2.5911,86.82613363,163.3666763,7656.5,
174.8084,4.0637,0.2159,2.5915,89.89619306,167.340618,7657,
160.7219,4.2597,0.2117,2.5983,87.49963473,163.401301,7657.5,
137.4572,4.4884,0.1983,2.6058,83.26964065,157.6944644,7658,
123.5873,4.6348,0.1944,2.6104,81.02548056,154.340859,7658.5,
117.1327,4.7563,0.183,2.6078,80.27245788,153.9374134,7659,
120.0413,4.8651,0.1894,2.6002,80.12786852,151.9401048,7659.5,
122.7536,4.9563,0.1875,2.5965,80.22069041,151.516893,7660,
119.4319,5.0252,0.1872,2.592,79.80071418,150.5954816,7660.5,
123.4101,5.0402,0.1909,2.5925,80.17579601,150.6799854,7661,
135.4059,5.1058,0.1865,2.599,81.22559687,151.9144977,7661.5,
136.5977,5.6118,0.1875,2.5967,80.63529912,149.6233752,7662,
122.0533,6.1439,0.1718,2.5916,77.67774495,144.3703319,7662.5,
112.5341,6.2393,0.1597,2.5929,75.87031661,141.5139701,7663,
115.0219,6.0266,0.1667,2.5955,76.50967948,142.8093329,7663.5,
114.261,6.0096,0.1709,2.5953,76.55772263,142.8812257,7664,
110.5164,5.9908,0.1746,2.5949,76.27720254,142.4811017,7664.5,
110.6264,5.8472,0.1761,2.5981,76.42438694,142.9780528,7665,
111.845,5.7889,0.1801,2.6034,76.5980706,143.3262192,7665.5,
109.2282,5.7945,0.1779,2.6021,76.30719111,142.9183292,7666,
106.222,5.7862,0.1785,2.5966,76.22133371,142.8070836,7666.5,
107.0747,5.7483,0.1822,2.5962,76.49345522,143.2396339,7667,
109.6523,5.81,0.1816,2.5958,76.63799133,143.3171188,7667.5,
109.0441,5.9866,0.177,2.5962,76.16477599,142.3172858,7668,
105.0829,6.1648,0.1697,2.5969,75.26947998,140.7138984,7668.5,
105.1559,6.3419,0.1721,2.5906,75.39190062,140.6668877,7669,
107.1656,6.5912,0.1717,2.5879,75.51985998,140.6691592,7669.5,
106.1972,6.8733,0.1643,2.5918,74.7893807,139.3087771,7670,
102.9665,7.2614,0.162,2.5922,74.12983163,138.1132278,7670.5,
98.4756,7.7521,0.1514,2.5904,73.07387511,136.160266,7671,
97.4624,8.274,0.1487,2.5915,72.63625668,135.3536803,7671.5,
96.862,8.8399,0.1453,2.5974,72.06098028,134.3497825,7672,
95.3661,9.1781,0.1413,2.6076,71.37643277,133.2074987,7672.5,
95.1238,9.0271,0.1394,2.6073,71.33339817,133.1225786,7673,
94.1744,8.4237,0.1477,2.5939,72.14704581,134.552473,7673.5,
97.6733,7.8367,0.1588,2.5862,73.40398956,136.7728891,7674,
102.3505,7.3137,0.1584,2.5833,74.23478824,138.1630103,7674.5,
106.1333,6.8441,0.1602,2.5803,75.14574577,139.7692451,7675,
109.9957,6.5065,0.1726,2.5817,76.23460592,141.8139685,7675.5,
112.6877,6.3894,0.1747,2.5838,76.65305783,142.573717,7676,
114.6359,6.494,0.1665,2.5826,76.63901181,142.3821529,7676.5,
112.331,6.8106,0.1628,2.5824,76.00475597,141.1691723,7677,
103.2179,7.4353,0.1617,2.5816,74.4903638,138.586185,7677.5,
95.98,8.489,0.1568,2.5812,73.08592575,136.1280927,7678,
94.6625,9.8057,0.1464,2.5879,71.88684054,133.9506926,7678.5,
93.1217,10.7071,0.1359,2.5919,70.95763335,132.246834,7679,
96.2145,10.0275,0.1425,2.5827,72.07010152,134.1310834,7679.5,
102.3898,8.6687,0.1589,2.5725,74.28266763,137.9923362,7680,
105.0896,7.766,0.1633,2.5748,74.99253998,139.316106,7680.5,
108.2688,7.324,0.1677,2.5797,75.51265969,140.3165472,7681,
109.4145,7.1829,0.1613,2.5783,75.5771821,140.3286107,7681.5,
106.8099,7.5136,0.1538,2.5812,74.67716559,138.7272793,7682,
100.9836,8.3579,0.1436,2.5908,72.83988517,135.5782194,7682.5,
95.6635,8.8666,0.142,2.5923,71.97249436,134.1288378,7683,
101.2361,8.3892,0.1477,2.5783,73.56892523,136.7311714,7683.5,
111.302,7.5148,0.1746,2.5649,76.93037826,142.564226,7684,
115.7277,7.1051,0.1903,2.5643,78.40198538,145.262237,7684.5,
117.6882,6.5253,0.1901,2.569,78.69048143,145.8667115,7685,
121.1254,5.888,0.2075,2.5649,80.56272935,149.3496853,7685.5,
127.4072,5.1447,0.2021,2.5519,82.84584731,153.6801165,7686,
133.3726,4.3426,0.2021,2.5526,86.20529884,162.8215622,7686.5,
128.5765,4.3947,0.1769,2.5711,85.33100228,164.592338,7687,
110.9159,5.9377,0.1539,2.5822,76.68823103,143.7280415,7687.5,
99.4395,7.9813,0.142,2.5784,73.28383634,136.2408841,7688,
99.9793,9.241,0.1536,2.5707,73.69818307,136.9051366,7688.5,
104.8574,8.9041,0.1596,2.5658,74.94894014,138.9915628,7689,
107.9501,8.5511,0.162,2.5626,75.78797246,140.3776722,7689.5,
104.817,8.7021,0.1601,2.5686,74.86411403,138.9051853,7690,
95.6029,9.5397,0.1363,2.5825,71.9617321,133.9058538,7690.5,
86.4023,10.9904,0.1244,2.5859,70.05578667,130.596651,7691,
82.4859,12.0889,0.1233,2.5833,69.44273805,129.5078752,7691.5,
87.7085,12.0956,0.1237,2.5867,69.85199035,130.1741106,7692,
91.7337,12.0962,0.1232,2.5939,69.98607083,130.4091434,7692.5,
83.212,12.3867,0.1129,2.6037,68.53232408,127.9805643,7693,
77.8986,12.8236,0.1066,2.6122,67.6904024,126.5543761,7693.5,
81.6443,13.2796,0.1067,2.6081,67.89771523,126.8418142,7694,
81.4053,14.2103,0.1047,2.598,67.86941218,126.6683603,7694.5,
79.4146,15.5097,0.1043,2.5897,67.67012699,126.224891,7695,
75.4669,17.1185,0.1032,2.5881,67.01180226,125.0569734,7695.5,
66.8352,18.5849,0.0926,2.596,65.62726428,122.6858595,7696,
70.4553,17.8545,0.0934,2.5912,66.16174603,123.5702373,7696.5,
87.1239,13.8817,0.1112,2.5807,69.35815449,129.0532657,7697,
95.8082,11.9938,0.1361,2.5813,71.36474982,132.7262386,7697.5,
96.4939,11.7286,0.1471,2.5804,71.85222282,133.6874901,7698,
92.6718,12.2203,0.1319,2.5791,70.91924586,131.9312686,7698.5,
86.3259,12.911,0.1249,2.5822,69.70684944,129.8748752,7699,
87.0251,13.2943,0.1268,2.5792,69.85972484,130.0978314,7699.5,
91.8156,13.2606,0.1341,2.568,71.16474639,132.207503,7700,
96.697,12.5481,0.1383,2.5646,72.29734297,134.0949652,7700.5,
95.4211,12.7641,0.1429,2.5713,71.77901249,133.3654926,7701,
89.4983,13.5552,0.1361,2.5805,70.24287217,130.8179373,7701.5,
93.8894,13.2296,0.1399,2.585,70.73384012,131.6960899,7702,
103.6869,12.2416,0.1502,2.5795,72.78500074,135.1514929,7702.5,
105.0683,11.5915,0.1569,2.5697,73.88191815,137.0028646,7703,
98.8516,11.5595,0.1535,2.5659,73.11732608,135.7284418,7703.5,
95.0374,11.6805,0.1449,2.5667,72.300745,134.2966646,7704,
96.4501,11.4491,0.1498,2.565,72.76766499,135.1240596,7704.5,
99.8772,11.2612,0.161,2.565,73.59146033,136.6271412,7705,
99.26,10.9302,0.167,2.5609,73.99272038,137.376679,7705.5,
99.1692,11.0584,0.1662,2.5511,74.47173972,138.0502539,7706,
102.7477,11.5276,0.1554,2.5445,75.03070938,138.6568267,7706.5,
103.9181,11.8904,0.1485,2.5493,74.67472136,137.971219,7707,
99.9097,12.6441,0.1407,2.5676,72.61288551,134.6318979,7707.5,
90.8775,13.197,0.1258,2.5732,70.62301372,131.264675,7708,
83.8427,13.4052,0.1272,2.5683,69.95829907,130.2033414,7708.5,
83.6003,13.3238,0.1215,2.5735,69.59378559,129.5793047,7709,
81.5714,14.0305,0.1164,2.5788,68.87471312,128.344203,7709.5,
80.52,16.4717,0.1144,2.5745,68.38525183,127.3467381,7710,
83.8808,18.4077,0.0961,2.5687,68.61814121,127.3291278,7710.5,
80.1014,23.7113,0.0678,2.5752,67.05335498,124.3025959,7711,
61.8259,39.6012,0.0579,2.5888,62.87588236,117.1033632,7711.5,
43.8601,59.8885,0.0485,2.5938,60.40068481,112.7207109,7712,
41.8525,59.0924,0.0461,2.5907,60.39071962,112.7099582,7712.5,
48.655,50.5154,0.0519,2.5946,60.92389757,113.7471948,7713,
52.7655,38.778,0.0501,2.6117,61.27323364,114.6417821,7713.5,
53.6856,31.1077,0.0575,2.627,61.87171665,115.921263,7714,
57.8219,23.1267,0.0694,2.6227,63.43646093,118.8190074,7714.5,
71.2262,17.3423,0.0827,2.6088,65.65151904,122.737141,7715,
85.8221,15.2555,0.1002,2.597,68.00345165,126.7440276,7715.5,
90.6789,15.5045,0.1172,2.5884,69.17251613,128.7444717,7716,
83.0998,18.6226,0.1108,2.5952,67.31399493,125.5417426,7716.5,
72.9397,22.8305,0.086,2.6036,65.00152199,121.410387,7717,
69.6057,26.6378,0.0812,2.5976,64.32828576,120.0932831,7717.5,
66.7734,30.3674,0.0774,2.5934,63.77981613,119.0161491,7718,
60.2537,29.6392,0.0728,2.5922,63.32135476,118.2965859,7718.5,
56.0377,21.7246,0.0728,2.5881,64.1883781,120.0282883,7719,
63.8996,16.4952,0.0737,2.5876,65.63541902,122.608237,7719.5,
87.7612,12.8305,0.0935,2.5858,69.12962336,128.564002,7720,
115.8085,9.1344,0.1089,2.5903,73.93079676,136.6311475,7720.5,
118.0933,10.8127,0.1122,2.6159,72.35659625,134.1791666,7721,
91.6989,16.4806,0.0905,2.6358,66.79177268,124.7688909,7721.5,
68.5767,20.4878,0.0718,2.6341,64.25813742,120.30913,7722,
58.5121,18.3689,0.0685,2.6323,64.22590859,120.3239312,7722.5,
57.5538,14.8307,0.0804,2.6286,65.32826114,122.3785084,7723,
66.3358,12.2451,0.0944,2.6196,66.77742823,124.9994793,7723.5,
78.0938,9.7363,0.108,2.6203,68.50018909,128.1209404,7724,
83.8595,8.7282,0.1099,2.6281,69.10485158,129.2444319,7724.5,
77.1018,9.9221,0.1026,2.6314,68.09456434,127.4193796,7725,
70.4429,10.7133,0.0976,2.6242,67.4390844,126.21921,7725.5,
79.2956,8.8938,0.112,2.6108,69.08644357,129.159687,7726,
88.567,8.4716,0.1264,2.6077,70.46029455,131.5937006,7726.5,
82.0977,9.9333,0.1088,2.6162,68.73955899,128.4912139,7727,
69.24,11.5276,0.1,2.6175,67.30537524,125.9561155,7727.5,
62.1411,11.6571,0.0984,2.6052,67.00273846,125.4004215,7728,
62.8257,10.8917,0.1018,2.5921,67.47504011,126.2134666,7728.5,
66.8834,10.5144,0.1097,2.5841,68.19307514,127.4629002,7729,
68.9662,10.7035,0.108,2.5803,68.29684451,127.5811856,7729.5,
68.1919,11.2886,0.1103,2.582,68.13196403,127.3090066,7730,
68.2031,11.9977,0.1149,2.5841,68.06374856,127.2117261,7730.5,
71.8175,11.0233,0.1189,2.5853,68.67664128,128.3204102,7731,
81.9608,8.2805,0.1259,2.5901,70.38261121,131.4184688,7731.5,
109.1653,5.9015,0.1483,2.5777,76.8866814,144.5827288,7732,
158.0264,3.9831,0.165,2.5438,89.95177587,173.8996664,7732.5,
176.7812,4.0128,0.1777,2.5457,90.28409037,172.2437328,7733,
132.2717,6.0705,0.1458,2.5897,78.9289262,146.6007929,7733.5,
89.5017,6.5813,0.1282,2.6144,72.09475257,136.1257774,7734,
84.4935,6.0882,0.1501,2.6051,73.53137494,139.3376385,7734.5,
87.5761,5.7336,0.1518,2.587,75.23838236,143.8433473,7735,
84.0907,6.0711,0.1552,2.5823,73.86692939,139.5182361,7735.5,
76.7383,6.5645,0.1451,2.5868,72.1293133,135.6997488,7736,
68.9359,6.0088,0.1326,2.5945,73.99170777,143.3231209,7736.5,
61.6755,5.8384,0.1275,2.6118,74.98082415,147.4307111,7737,
61.3871,5.5915,0.1338,2.6206,75.96161075,150.0251976,7737.5,
68.864,4.9579,0.1521,2.6239,78.25717777,155.2917834,7738,
77.4284,4.4304,0.1729,2.6194,80.30796115,159.2998046,7738.5,
89.7508,3.7638,0.1757,2.5921,82.0924038,163.3841678,7739,
96.0383,3.8348,0.2001,2.5811,83.47146201,164.6369986,7739.5,
88.0272,5.7373,0.1667,2.6062,74.87658356,141.9014841,7740,
77.324,11.3136,0.1268,2.6298,68.76321736,128.6809566,7740.5,
62.1524,20.9881,0.0765,2.6445,63.99496877,119.9159839,7741,
45.3054,22.6246,0.0513,2.6536,62.64087418,117.4717643,7741.5,
41.9366,14.9616,0.0523,2.6345,64.01158039,119.9934492,7742,
54.1918,10.7976,0.085,2.6009,66.44769118,124.3988786,7742.5,
71.6739,9.5065,0.1136,2.5851,68.90058994,128.7288454,7743,
78.8603,9.5377,0.1221,2.5841,69.75257518,130.1982788,7743.5,
76.1267,9.9788,0.1219,2.5898,69.28667866,129.435954,7744,
78.803,10.0253,0.1098,2.6017,68.78534018,128.5170594,7744.5,
81.4626,10.2069,0.1151,2.6086,68.98216634,128.912496,7745,
78.6414,10.2773,0.123,2.5963,69.29238902,129.4612501,7745.5,
82.1134,9.6817,0.1368,2.5717,70.8722713,132.1266655,7746,
94.7759,8.47,0.15,2.5551,73.93197614,137.2125095,7746.5,
105.5419,7.737,0.1725,2.5501,76.74791221,142.1177698,7747,
107.481,7.3254,0.1853,2.548,77.76616108,144.0213094,7747.5,
111.2313,6.8646,0.1905,2.5404,79.18468868,146.3947296,7748,
127.3253,6.342,0.2001,2.5303,82.69894278,152.1923466,7748.5,
142.7281,5.6991,0.2145,2.5226,85.76052527,157.5035557,7749,
139.9059,5.8811,0.2253,2.5188,86.22275638,158.3752324,7749.5,
126.6026,6.7894,0.2064,2.5271,82.85511438,152.4613678,7750,
118.5432,7.6315,0.2073,2.5385,80.82919804,149.2198105,7750.5,
117.6612,7.7313,0.2009,2.5449,80.0134449,147.8183237,7751,
120.8459,7.2617,0.2045,2.5473,80.72767114,149.1068565,7751.5,
129.9893,6.8575,0.2176,2.5404,83.30387809,153.499238,7752,
136.6998,6.7599,0.2203,2.5385,84.50043806,155.4704068,7752.5,
129.4237,7.4287,0.2137,2.5519,82.17813887,151.6184401,7753,
114.7425,9.0449,0.192,2.5601,77.81544238,144.0890531,7753.5,
106.7874,9.6918,0.1793,2.5565,76.12356344,141.0705548,7754,
115.3675,7.8186,0.1936,2.5514,78.94340062,146.002239,7754.5,
129.8692,6.5804,0.2261,2.5472,83.53210305,154.1534706,7755,
135.6752,6.3467,0.2329,2.5424,85.16647597,156.9214923,7755.5,
137.3046,6.5115,0.2283,2.5328,85.4089683,157.1061281,7756,
142.5732,6.555,0.2337,2.5245,86.5975246,159.0818296,7756.5,
146.715,6.5609,0.242,2.5184,87.74226502,161.0857654,7757,
136.9489,6.9229,0.2364,2.5123,86.31022493,158.5457137,7757.5,
122.5404,7.9786,0.2251,2.516,83.26365552,153.2844719,7758,
120.0559,8.4003,0.2036,2.5249,81.26651675,149.645754,7758.5,
123.6895,8.1322,0.2137,2.5235,82.42190435,151.7221703,7759,
124.071,7.9589,0.2235,2.5175,83.32466457,153.3587439,7759.5,
128.4217,7.7889,0.2164,2.5207,83.42217277,153.403347,7760,
134.6048,7.6868,0.2223,2.5283,84.28693236,154.9784045,7760.5,
129.4237,7.8077,0.2212,2.5296,83.46997552,153.6395378,7761,
121.545,7.9141,0.2239,2.5275,82.54578556,152.2019426,7761.5,
118.0013,7.7369,0.2228,2.529,81.94338901,151.2561602,7762,
116.0004,7.5105,0.2154,2.5376,80.88988185,149.508762,7762.5,
116.566,7.2568,0.209,2.5423,80.52999043,148.8623291,7763,
123.6154,6.9539,0.2152,2.5347,82.47550347,152.0755432,7763.5,
132.3851,6.8294,0.2253,2.5311,84.49712379,155.5182302,7764,
134.6957,6.8949,0.2336,2.5353,85.10825259,156.7087229,7764.5,
131.0621,7.1526,0.2163,2.5384,83.34115319,153.4723627,7765,
129.3149,7.4552,0.2115,2.5343,82.88685155,152.5733559,7765.5,
132.5602,7.3586,0.2138,2.5289,83.67173237,153.8552731,7766,
136.5068,7.0572,0.2246,2.5278,84.97083261,156.2077221,7766.5,
143.425,6.7004,0.2321,2.524,86.5006982,158.8673986,7767,
151.2419,6.4119,0.2443,2.5206,88.37674349,162.2087937,7767.5,
150.5417,6.4958,0.2396,2.5176,87.92088921,161.3358234,7768,
141.8527,6.8219,0.2374,2.5187,86.78358958,159.3905701,7768.5,
136.5113,6.9481,0.2351,2.5271,85.73183841,157.6777729,7769,
134.2445,6.8718,0.2301,2.5286,85.10980705,156.5856173,7769.5,
132.5758,6.7824,0.2305,2.5209,85.24767839,156.7764129,7770,
132.4984,6.8749,0.2196,2.5216,84.48098973,155.2967188,7770.5,
129.3821,6.9031,0.2135,2.5256,83.60023808,153.7754222,7771,
128.2667,6.717,0.2172,2.522,83.89715706,154.3343932,7771.5,
